assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff,SampleName
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0142.cds.fa.fixed.fa,13609,148,7036,17072773,1243.11852,898,7578,0,10498,97.56474,782,1338,1797,2319,3130,0.49187,0.012190000000000001,0.12997999999999998,2.04101,19902,0.00117,0.22207,33459139,25096318,0.7500600000000001,19835110,0.59282,5261208,4877,50627,0.00297,5812,0.42707,27,0.00198,2106,0.15475,2023,0.14865,0.26747,0.3105,0.4046,MMETSP0142
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1075.cds.fa.fixed.fa,73087,147,12305,61460305,815.14094,10907,23519,2,40742,95.05771,453,994,1439,1987,3232,0.54261,0.06372,0.04154,1.9569,191452,0.00312,0.15714,31513796,24672038,0.7829,18982519,0.60236,5689519,31980,503565,0.008190000000000001,31487,0.43082,818,0.01119,29909,0.40922,1835,0.02511,0.27763000000000004,0.39204,0.46408999999999995,MMETSP1075
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1007.cds.fa.fixed.fa,13790,148,15145,10867573,760.8599,2194,3746,3,7422,92.97881,418,889,1338,1933,3828,0.69134,-0.0061200000000000004,0.00601,2.3543,20157,0.00185,0.12691,13870903,11888807,0.8571,9627105,0.69405,2261702,7875,52991,0.00488,4655,0.33755999999999997,60,0.00435,5546,0.40218000000000004,597,0.043289999999999995,0.27368000000000003,0.40799,0.55152,MMETSP1007
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1013.cds.fa.fixed.fa,15343,148,18769,15218112,976.0636800000001,1397,5662,1,9970,96.51198000000001,525,1047,1539,2262,3908,0.44203000000000003,0.07217,0.0799,1.76568,36096,0.00237,0.17870999999999998,26343576,19602167,0.7441,14832984,0.56306,4769183,4020,75536,0.00496,5607,0.36544,41,0.00267,4213,0.27459,2995,0.1952,0.20526,0.21083000000000002,0.040999999999999995,MMETSP1013
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0697.cds.fa.fixed.fa,35494,147,18066,53230087,1491.27999,1734,20834,77,29231,93.391,845,1443,2058,3039,5165,0.52978,0.050539999999999995,0.056060000000000006,2.03137,130304,0.00245,0.25292,32127769,23818694,0.74137,19859903,0.61815,3958791,10657,6398700,0.12021,24306,0.68479,4927,0.13881,14967,0.42168,1815,0.05114,0.26547,0.40276999999999996,0.42476,MMETSP0697
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0410.cds.fa.fixed.fa,16610,148,11027,11503250,678.6689299999999,1333,3263,4,9805,96.14541,385,648,927,1316,2338,0.57652,0.05558,0.07908,1.94233,20839,0.0018100000000000002,0.13046,19106375,10215603,0.53467,7221475,0.37796,2994128,2572,943992,0.08206000000000001,7666,0.46153,1437,0.08651,7936,0.47778000000000004,2138,0.12872,0.12824000000000002,0.16985999999999998,0.27149,MMETSP0410
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1173.cds.fa.fixed.fa,20177,148,10465,17609453,845.1632099999999,3223,6617,1,11223,94.62005,476,1044,1520,2162,3774,0.61241,0.00526,0.03456,1.8517099999999997,66029,0.00375,0.15671,22256636,17927099,0.80547,13563389,0.60941,4363710,7145,94657,0.005379999999999999,5657,0.28037,51,0.00253,6988,0.34633,1034,0.05125,0.25055,0.35061,0.42288000000000003,MMETSP1173
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0997.cds.fa.fixed.fa,21145,148,14132,17457326,803.60109,2691,6109,6,12128,93.07475,434,886,1325,1926,3604,0.68898,-0.00011,0.00859,2.35771,47132,0.0027,0.13359000000000001,15869557,13722461,0.8647,11046418,0.69608,2676043,11314,100020,0.00573,6526,0.30863,110,0.0052,9220,0.43604,860,0.04067,0.2949,0.39419,0.37731,MMETSP0997
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0932.cds.fa.fixed.fa,8099,149,22983,13830497,1704.45104,150,5374,28,7294,90.54025,927,1552,2199,3193,5514,0.56398,0.09518,0.04116,2.77461,5848,0.00042,0.26224000000000003,27255095,22315771,0.81877,19777423,0.72564,2538348,3305,1979422,0.14312,3474,0.42894,1200,0.14817,1976,0.24398000000000003,441,0.05445,0.30251999999999996,0.5108199999999999,0.37161,MMETSP0932
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0015.cds.fa.fixed.fa,38208,51,13465,43054711,1106.99919,4832,16575,22,26689,95.30451,657,1199,1733,2523,4614,0.57843,0.06289,0.07535,1.9999799999999999,74813,0.0017399999999999998,0.18915,20741552,16481019,0.79459,13402489,0.64617,3078530,5758,5558025,0.12909,24371,0.63785,7085,0.18542999999999998,17246,0.45137,2291,0.05996,0.17834,0.38745999999999997,0.36907,MMETSP0015
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1406.cds.fa.fixed.fa,15298,148,15572,19351504,1251.97209,1145,7569,8,11177,95.97907,725,1315,1917,2742,4431,0.48468,0.02915,0.08662,1.9280599999999999,48690,0.00252,0.21921,22776475,18640718,0.81842,13005271,0.5710000000000001,5635447,7241,91160,0.00471,7591,0.49621000000000004,31,0.00203,4658,0.30448000000000003,350,0.02288,0.27355,0.3431,0.35806,MMETSP1406
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0404.cds.fa.fixed.fa,20300,148,14090,24150425,1174.73172,1750,9182,10,14084,94.85984,661,1268,1854,2712,4627,0.50849,0.051410000000000004,0.10347,1.9884,89210,0.0036899999999999997,0.20564000000000002,26118918,21442368,0.82095,17180676,0.65779,4261692,8953,169125,0.006999999999999999,9214,0.45388999999999996,67,0.0033,5973,0.29424,2378,0.11714000000000001,0.29464,0.31015,0.07811,MMETSP0404
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0986.cds.fa.fixed.fa,35629,147,20329,34108916,942.08468,3142,11836,54,23234,93.40094,505,956,1415,2156,4539,0.64322,0.026619999999999998,0.07465,2.08453,50357,0.00148,0.16009,28816118,22211705,0.77081,17254974,0.5988,4956731,13832,4098498,0.12015999999999999,13559,0.38056,3451,0.09686,16865,0.47335,1791,0.05027,0.22075999999999998,0.36855,0.47552,MMETSP0986
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0323.cds.fa.fixed.fa,17810,148,2715,8365373,442.11582999999996,2830,1274,0,6931,97.11367,279,466,669,915,1471,0.5666,0.028110000000000003,0.08597,1.86248,11195,0.00134,0.0969,20044203,9450747,0.4715,5828509,0.29078000000000004,3622238,3954,38287,0.00458,4101,0.23026,50,0.00281,4693,0.2635,4879,0.27395,0.07376,0.07597000000000001,0.02199,MMETSP0323
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1010.cds.fa.fixed.fa,15175,148,8996,14420047,936.4744,1204,5364,0,10194,96.49479000000001,509,962,1394,2007,3475,0.44448000000000004,0.07783,0.0681,1.7661200000000001,32990,0.00229,0.17545999999999998,32756417,21612450,0.65979,16126001,0.4923,5486449,3434,73032,0.00506,5690,0.37496,40,0.00264,3730,0.2458,4616,0.30418,0.14937999999999999,0.1538,0.07069,MMETSP1010
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0233.cds.fa.fixed.fa,3275,148,12703,3839193,1166.59573,107,1545,1,2632,95.73575,633,1114,1569,2220,3663,0.37801999999999997,0.08788,0.08891,1.6432900000000001,13312,0.0034700000000000004,0.20285999999999998,14203833,2922445,0.20575,2410752,0.16973,511693,344,21717,0.00566,1545,0.47176,6,0.00183,1426,0.43542,67,0.02046,0.10815999999999999,0.12075,0.53604,MMETSP0233
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0914.cds.fa.fixed.fa,28048,148,17227,28021170,984.37222,2379,9742,38,19252,94.0995,536,977,1482,2259,4581,0.69508,-0.007509999999999999,0.04501,2.53366,56433,0.00201,0.14187,22191443,19386200,0.87359,16639177,0.7498,2747023,12854,2881353,0.10282999999999999,13544,0.48289,2760,0.0984,11418,0.40709,1660,0.059179999999999996,0.30430999999999997,0.46429,0.46671,MMETSP0914
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1074.cds.fa.fixed.fa,69040,147,10236,56628356,794.29592,10364,21599,1,38091,95.00635,437,969,1405,1938,3088,0.5421600000000001,0.0642,0.04251,1.95555,199835,0.0035299999999999997,0.15427000000000002,27312943,21022459,0.76969,16153904,0.59144,4868555,28855,463608,0.008190000000000001,30454,0.44111000000000006,679,0.00983,31654,0.45848999999999995,1588,0.023,0.27294,0.38532,0.50268,MMETSP1074
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0930.cds.fa.fixed.fa,7701,149,17279,12515744,1620.9874,187,4867,23,6778,89.35656,891,1486,2157,3123,5277,0.56276,0.09627999999999999,0.040260000000000004,2.75848,6830,0.00055,0.25386,29820318,23762835,0.79687,21008028,0.70449,2754807,2348,2000677,0.15985,3452,0.44825,1285,0.16685999999999998,2715,0.35255,413,0.05363,0.27414,0.46807,0.47143,MMETSP0930
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0578.cds.fa.fixed.fa,13711,148,8331,12702093,907.5737,1484,5081,0,8577,96.06591999999999,513,1035,1461,2001,3158,0.46334,0.07533,0.06902,1.78603,40253,0.00317,0.17307,25299062,19754318,0.78083,15054974,0.59508,4699344,4543,75567,0.00595,5408,0.39443,37,0.0027,4695,0.34243,759,0.05536,0.26555,0.33498,0.38666,MMETSP0578
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1122.cds.fa.fixed.fa,43610,148,12297,49067158,1115.35451,2474,20239,3,33649,93.76645,635,1117,1554,2086,3392,0.57362,0.05471,0.0355,1.9549599999999998,37617,0.0007700000000000001,0.20295,29668428,22969738,0.7742100000000001,18773335,0.6327699999999999,4196403,9760,6985598,0.14237,16534,0.37913,5543,0.1271,19430,0.44553999999999994,933,0.02139,0.26354,0.44645,0.43001000000000006,MMETSP1122
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0891.cds.fa.fixed.fa,10226,149,14387,12911340,1251.55691,654,5127,9,8001,97.57874,722,1234,1742,2542,4692,0.41163999999999995,0.03512,0.0045,2.1682799999999998,14553,0.0011300000000000001,0.21564,29379457,17677776,0.6017100000000001,13942574,0.47457,3735202,3114,33829,0.00262,3347,0.3273,16,0.00156,1303,0.12742,999,0.09769,0.23809,0.25323,0.25382,MMETSP0891
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0705.cds.fa.fixed.fa,11766,148,8436,6373466,522.61941,1285,1263,0,5376,97.29907,308,503,713,1044,1897,0.45533,0.06746,0.06727999999999999,1.81676,25334,0.0039700000000000004,0.11115,18294651,3988628,0.21802,2520902,0.13779,1467726,1422,41246,0.00647,3031,0.25761,14,0.00119,4119,0.35008,3693,0.31387,0.039619999999999995,0.04059,0.04527,MMETSP0705
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0143.cds.fa.fixed.fa,50646,147,13453,39828898,763.44983,6728,12481,9,26633,91.5184,394,823,1297,2050,4502,0.6603100000000001,0.00823,0.02951,2.38784,118710,0.00298,0.13122999999999999,37105551,29246111,0.78819,21707675,0.58503,7538436,21357,239897,0.00602,15516,0.30635999999999997,282,0.00557,20411,0.40301,5857,0.11565,0.21915,0.23475,0.27471999999999996,MMETSP0143
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0949.cds.fa.fixed.fa,18873,149,16396,22859874,1204.19128,770,8932,23,15355,93.6992,665,1119,1602,2313,4183,0.45218,0.08127000000000001,0.07979,1.55572,31612,0.0013800000000000002,0.21156999999999998,25999866,17940895,0.69004,13302819,0.51165,4638076,2355,3040003,0.13298,10413,0.55174,2819,0.14937,9306,0.49309,679,0.03598,0.1989,0.31596,0.34962,MMETSP0949
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1017.cds.fa.fixed.fa,59730,148,12483,69351670,1151.49483,3306,27818,3,45942,93.64161999999999,642,1142,1625,2252,3670,0.5033,0.08979,0.057879999999999994,2.1281,88364,0.0012699999999999999,0.21038,20127416,14609541,0.72585,11915602,0.59201,2693939,17615,9364855,0.13502999999999998,30567,0.51175,8024,0.13434000000000001,35025,0.58639,942,0.01577,0.24614,0.42108,0.53359,MMETSP1017
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1089.cds.fa.fixed.fa,21861,148,12551,21707490,975.9557699999999,2149,8124,7,14028,95.87086,529,1065,1551,2250,3972,0.52248,-0.02445,0.047889999999999995,1.7627599999999999,72305,0.0033299999999999996,0.1795,34000344,22493837,0.6615800000000001,17073814,0.50217,5420023,6091,124437,0.00573,8637,0.39509,84,0.0038399999999999997,7339,0.33571,540,0.0247,0.24684,0.3199,0.46023000000000003,MMETSP1089
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0145.cds.fa.fixed.fa,26371,148,13460,19616632,722.2818599999999,3298,5980,2,13760,91.07813,378,751,1172,1818,3783,0.66193,0.006509999999999999,0.03807,2.38257,92958,0.00474,0.12600999999999998,14359453,9844146,0.68555,7036559,0.49003,2807587,11677,146196,0.00745,8959,0.33973000000000003,109,0.00413,12195,0.46243999999999996,2671,0.10128999999999999,0.17461,0.20751999999999998,0.31489,MMETSP0145
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0359.cds.fa.fixed.fa,67777,147,16706,76743891,1114.7875800000002,6880,30912,12,47344,95.74854,669,1227,1715,2379,3990,0.62595,0.05177999999999999,0.0001,2.1318200000000003,17617,0.00022999999999999998,0.18771,27288912,23936085,0.8771399999999999,21044668,0.77118,2891417,30258,425000,0.00554,23014,0.33955,876,0.01292,17947,0.26479,3292,0.04857,0.43405,0.51839,0.473,MMETSP0359
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1040.cds.fa.fixed.fa,17349,148,11207,22719738,1300.36256,923,9076,10,13880,93.6468,730,1284,1829,2599,4204,0.46518999999999994,0.07687000000000001,0.06652000000000001,1.77237,52286,0.0023,0.22846,30679866,24440451,0.7966300000000001,20045950,0.6533899999999999,4394501,5116,2964586,0.13049000000000002,9607,0.55375,2391,0.13782,8204,0.47288,499,0.02876,0.29026,0.45858000000000004,0.54001,MMETSP1040
