assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff,SampleName,Run
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1085.nt.fa.fixed.fa,8032,150,13256,10870185,1331.23817,1024,4086,8,5488,77.18923,840,1534,2195,3125,5160,0.61911,-0.00192,0.00331,1.82574,11509,0.00106,0.21328,7217,7217,0.89853,0.76217,6755,0.71338,3308,0.34935,3217,0.33974,2913,0.30764,2569,0.27131,1273,0.13444,0.38245,,,,MMETSP1085,MMETSP1085
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0797.nt.fa.fixed.fa,89951,150,7153,79378190,862.75866,10204,31100,0,55553,88.87895,517,963,1366,1859,2904,0.66552,0.00027,0.00389,2.09172,184875,0.00233,0.15097,80901,80901,0.89939,0.67149,61130,0.50739,33860,0.28104,31804,0.26398,25543,0.21201,20742,0.17216,10501,0.08716,0.35756,,,,MMETSP0797,MMETSP0797
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0603.nt.fa.fixed.fa,15344,150,11747,20012282,1285.50619,1667,7642,3,10022,80.46126,790,1433,2105,3033,4816,0.45451,-0.002,0.00146,1.80645,39384,0.00197,0.22453,13944,13944,0.90876,0.63943,13335,0.6115,6697,0.3071,6388,0.29293,5615,0.25749,4850,0.22241,2324,0.10657,0.36416,,,,MMETSP0603,MMETSP0603
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0233.nt.fa.fixed.fa,4692,150,36778,7637863,1614.76279,352,2342,67,3161,60.18628,838,1668,2720,4918,12522,0.36227,-0.00369,-0.00368,1.6965,38307,0.00502,0.23173,4471,4471,0.9529,0.46974,4385,0.46071,2154,0.22631,2056,0.21601,1827,0.19195,1669,0.17535,1086,0.1141,0.30553,,,,MMETSP0233,MMETSP0233
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1426.nt.fa.fixed.fa,39031,150,14925,36355154,910.258,4779,13775,7,22733,91.75849,499,1045,1532,2136,3602,0.60082,-0.00938,0.0048,1.94647,2960,8e-05,0.16744,37528,37528,0.96149,0.41552,33890,0.37524,16283,0.18029,14490,0.16044,11407,0.1263,9233,0.10223,4760,0.0527,0.25235,,,,MMETSP1426,MMETSP1426
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1451.nt.fa.fixed.fa,30020,150,16031,30105736,978.44051,4247,10847,12,14486,65.02878,521,1202,1838,2689,4679,0.58681,-0.00232,-0.00164,1.86184,115280,0.00383,0.17042,27097,27097,0.90263,0.5067,25015,0.46777,12312,0.23023,11298,0.21127,9249,0.17295,7830,0.14642,4882,0.09129,0.27576,,,,MMETSP1451,MMETSP1451
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1016.nt.fa.fixed.fa,70296,150,9451,81591125,1147.16761,5489,33624,0,49157,84.05012,678,1213,1690,2299,3632,0.49987,0.00326,0.00207,2.12632,121691,0.00149,0.21047,65353,65353,0.92968,0.54058,51238,0.42382,27998,0.23159,26580,0.21986,23227,0.19213,20422,0.16892,12336,0.10204,0.35282,,,,MMETSP1016,MMETSP1016
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1061.nt.fa.fixed.fa,20080,150,17050,25055163,1220.22784,3205,8915,17,10556,71.71637,809,1660,2392,3380,5678,0.49956,-0.0009,-0.00212,2.01136,63026,0.00252,0.20411,17451,17451,0.86907,0.58271,16502,0.55102,8115,0.27097,7771,0.25948,6669,0.22269,5859,0.19564,3430,0.11453,0.32385,,,,MMETSP1061,MMETSP1061
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1327.nt.fa.fixed.fa,10317,150,18436,15673237,1503.09169,963,5415,32,7146,77.12265,877,1680,2540,3708,6379,0.601,-0.00309,-0.00148,2.40963,31456,0.00201,0.22826,9251,9251,0.89668,0.62774,8983,0.60955,4369,0.29646,4203,0.2852,3769,0.25575,3360,0.228,1810,0.12282,0.34267,,,,MMETSP1327,MMETSP1327
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0881.nt.fa.fixed.fa,18623,150,13644,26635146,1410.09032,2188,10242,7,12265,78.39628,930,1595,2296,3256,5227,0.47102,5e-05,0.00229,1.93124,47533,0.00178,0.23955,16932,16932,0.9092,0.6546,15832,0.61208,7847,0.30337,7403,0.28621,6498,0.25122,5793,0.22396,2927,0.11316,0.36034,,,,MMETSP0881,MMETSP0881
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0915.nt.fa.fixed.fa,24966,150,16244,22541429,885.43027,2514,7489,27,15706,88.92488,484,896,1355,2086,4539,0.67051,-0.00152,0.00477,2.50581,48740,0.00216,0.13816,23121,23121,0.9261,0.75621,18016,0.58924,9977,0.32631,9295,0.30401,6825,0.22322,4818,0.15758,1665,0.05446,0.34766,,,,MMETSP0915,MMETSP0915
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0962.nt.fa.fixed.fa,4941,150,8319,3427122,671.79539,621,1193,0,2592,83.38357,405,758,1032,1334,1973,0.62998,-0.00174,0.00923,2.31203,9654,0.00282,0.13118,4513,4513,0.91338,0.46728,4328,0.44813,2192,0.22696,2041,0.21133,1764,0.18265,1599,0.16556,1234,0.12777,0.29969,,,,MMETSP0962,MMETSP0962
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0818.nt.fa.fixed.fa,25277,150,13834,24660987,947.44713,4111,9640,1,12874,76.16786,555,1241,1774,2450,3976,0.63911,-0.00453,-0.00289,2.15593,88377,0.00358,0.16214,22382,22382,0.88547,0.55212,20453,0.50454,10018,0.24713,9025,0.22263,7225,0.17823,6046,0.14914,3311,0.08168,0.3011,,,,MMETSP0818,MMETSP0818
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0108.nt.fa.fixed.fa,58218,150,59439,58612700,988.89496,6035,21182,214,36628,73.00191,586,1005,1416,2073,7670,0.59243,-0.00086,0.00036,2.021,172029,0.00294,0.17096,52407,52407,0.90019,0.81125,34294,0.53087,20193,0.31259,18727,0.28989,15442,0.23904,13321,0.20621,8821,0.13655,0.38053,,,,MMETSP0108,MMETSP0108
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0191.nt.fa.fixed.fa,74496,150,9087,57982874,758.01231,8727,21075,0,41317,83.11958,458,821,1163,1578,2500,0.34573,0.00721,0.00958,1.86968,281642,0.00486,0.12535,66264,66264,0.8895,0.69942,44998,0.47496,26139,0.2759,23263,0.24554,18129,0.19135,15314,0.16164,10598,0.11186,0.34376,,,,MMETSP0191,MMETSP0191
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0005.nt.fa.fixed.fa,25033,150,21656,37020745,1465.38717,1947,14075,16,17667,72.09239,855,1563,2216,3104,4983,0.48562,0.00136,0.00231,2.01403,65693,0.00177,0.25093,23121,23121,0.92362,0.75939,15186,0.49877,8991,0.2953,8457,0.27776,7292,0.2395,6423,0.21096,3634,0.11935,0.39521,,,,MMETSP0005,MMETSP0005
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0102.nt.fa.fixed.fa,24891,150,27604,35995529,1428.36993,2566,11224,221,15719,80.29595,740,1535,2530,4377,9916,0.39372,0.0054,0.00347,1.61151,95595,0.00266,0.20832,22359,22359,0.89828,0.67373,15120,0.4556,8645,0.26049,7886,0.23762,6507,0.19607,5317,0.16021,2645,0.0797,0.36551,,,,MMETSP0102,MMETSP0102
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0096.nt.fa.fixed.fa,73928,150,8239,73198563,973.2512,7216,30808,0,51245,89.05742,605,1058,1442,1915,2893,0.66341,-0.00046,0.00201,2.03403,137635,0.00188,0.16788,64939,64939,0.87841,0.62265,49161,0.47136,27375,0.26248,25976,0.24906,22395,0.21473,19090,0.18304,9947,0.09537,0.36045,,,,MMETSP0096,MMETSP0096
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0812.nt.fa.fixed.fa,18372,150,13181,18239628,968.28462,2611,6397,4,8999,73.83705,530,1151,1797,2703,4726,0.45361,-0.00188,-0.00218,1.90314,32650,0.00179,0.17618,15988,15988,0.87024,0.56591,14677,0.5195,7255,0.2568,6715,0.23768,5591,0.1979,4710,0.16671,2671,0.09454,0.30878,,,,MMETSP0812,MMETSP0812
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0448.nt.fa.fixed.fa,62735,150,14078,45357877,689.81157,12046,15317,9,26325,87.10271,336,909,1456,2113,3818,0.6462,-0.00163,0.00142,2.12424,149208,0.00329,0.1253,51802,51802,0.82573,0.53651,47848,0.49556,23450,0.24287,21678,0.22452,17172,0.17785,13914,0.14411,7438,0.07704,0.28842,,,,MMETSP0448,MMETSP0448
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0986.nt.fa.fixed.fa,44315,150,20411,41063848,904.46591,5691,14534,60,24146,80.37604,501,1006,1500,2239,4645,0.62894,-0.0002,0.00571,2.04077,73569,0.00179,0.15513,39070,39070,0.88164,0.59717,31432,0.48043,16714,0.25547,15888,0.24284,13563,0.20731,11735,0.17937,7643,0.11682,0.34083,,,,MMETSP0986,MMETSP0986
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0201.nt.fa.fixed.fa,89316,150,24712,98620748,1086.6033,9045,39883,18,58993,83.9993,654,1200,1685,2328,3770,0.53665,0.0034,0.0028,1.95082,167321,0.0017,0.1962,80216,80216,0.89811,0.48794,62867,0.38241,34300,0.20864,32651,0.19861,28848,0.17548,25566,0.15551,16239,0.09878,0.33028,,,,MMETSP0201,MMETSP0201
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1469.nt.fa.fixed.fa,9841,150,14787,11144180,1101.08231,1774,3970,5,5208,71.20728,670,1541,2245,3192,5109,0.57501,-0.00128,0.00079,1.78669,16378,0.00147,0.18277,8639,8639,0.87786,0.64965,7862,0.59122,3801,0.28583,3608,0.27132,3028,0.2277,2520,0.1895,1379,0.1037,0.32428,,,,MMETSP1469,MMETSP1469
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1123.nt.fa.fixed.fa,37758,150,7206,29353947,756.76455,4477,10583,0,20296,82.96146,453,816,1178,1631,2491,0.56109,0.00091,0.00124,1.94057,31381,0.00107,0.15142,33937,33937,0.8988,0.5519,29488,0.47955,15416,0.2507,14985,0.24369,13816,0.22468,12979,0.21107,10575,0.17198,0.34115,,,,MMETSP1123,MMETSP1123
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1154.nt.fa.fixed.fa,42638,150,15695,43598135,1007.99869,3584,17151,4,29614,82.67184,600,1031,1453,2037,3434,0.69248,-0.00209,0.00086,2.36499,83077,0.00191,0.15903,39701,39701,0.93112,0.81963,28009,0.57824,15947,0.32922,14930,0.30823,12364,0.25525,10101,0.20853,4886,0.10087,0.3788,,,,MMETSP1154,MMETSP1154
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1059.nt.fa.fixed.fa,12781,150,27914,21671095,1679.60645,1191,7606,40,9154,76.93691,1017,1821,2712,3904,6600,0.47709,-0.00185,0.00117,1.73862,29318,0.00135,0.26932,11753,11753,0.91957,0.66984,11209,0.63884,5474,0.31198,5269,0.3003,4728,0.26946,4322,0.24632,2466,0.14054,0.36326,,,,MMETSP1059,MMETSP1059
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0736.nt.fa.fixed.fa,56173,150,16027,58185597,1009.32379,8637,21237,23,27712,74.51047,600,1237,1839,2709,4795,0.4177,0.00217,0.00578,1.8463,184495,0.00317,0.17344,46532,46532,0.82837,0.77744,29414,0.49144,16999,0.28401,14945,0.2497,11706,0.19558,9963,0.16646,6162,0.10295,0.38245,,,,MMETSP0736,MMETSP0736
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1129.nt.fa.fixed.fa,18888,150,14952,30281517,1592.89395,1133,12061,43,14128,69.51429,945,1566,2165,3034,5305,0.59399,-0.00124,0.00011,2.21183,29752,0.00098,0.26297,17980,17980,0.95193,0.67205,13057,0.48804,7307,0.27312,6958,0.26007,6180,0.23099,5522,0.2064,2905,0.10858,0.39801,,,,MMETSP1129,MMETSP1129
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0292.nt.fa.fixed.fa,30419,150,12077,26577015,857.53371,2844,9926,2,15970,72.6222,497,892,1265,1765,2947,0.53167,0.00016,0.00165,1.94121,77675,0.00292,0.15953,27897,27897,0.91709,0.68335,21008,0.5146,11612,0.28444,10826,0.26519,9023,0.22102,7704,0.18871,4962,0.12155,0.35831,,,,MMETSP0292,MMETSP0292
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0371.nt.fa.fixed.fa,66306,150,6229,46358736,669.04242,11514,17565,0,30931,87.30641,349,869,1252,1667,2476,0.61294,-0.0064,0.00322,2.11635,157250,0.00339,0.1309,55468,55468,0.83655,0.54455,51882,0.50935,25531,0.25065,23741,0.23307,19066,0.18718,15870,0.1558,8689,0.0853,0.29615,,,,MMETSP0371,MMETSP0371
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1463.nt.fa.fixed.fa,17195,150,11199,10376098,567.28421,3599,3049,2,6937,84.70175,312,698,1085,1630,3015,0.6834,-0.00128,0.00322,2.64284,34973,0.00337,0.10427,15088,15088,0.87746,0.75957,14684,0.73923,7287,0.36684,7000,0.3524,5519,0.27784,4201,0.21149,2002,0.10079,0.35566,,,,MMETSP1463,MMETSP1463
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1414.nt.fa.fixed.fa,17922,150,13005,23907228,1313.93678,2078,9211,8,11530,79.792,853,1497,2168,3116,4862,0.47317,-0.00212,-0.00136,1.93002,57158,0.00239,0.227,16299,16299,0.90944,0.62427,15266,0.5847,7598,0.29101,7084,0.27132,6057,0.23199,5317,0.20365,2697,0.1033,0.34891,,,,MMETSP1414,MMETSP1414
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0059.nt.fa.fixed.fa,30492,150,12664,43919486,1430.10203,1805,18537,7,21694,68.29048,880,1438,1967,2692,4153,0.54214,0.00027,0.00124,2.01391,170881,0.00389,0.24983,28813,28813,0.94494,0.603,20509,0.42921,11605,0.24287,10844,0.22694,9515,0.19913,8555,0.17904,5127,0.1073,0.37542,,,,MMETSP0059,MMETSP0059
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0154.nt.fa.fixed.fa,24802,150,11448,22960036,898.80651,3864,8663,2,12665,81.77355,521,1112,1631,2332,4021,0.40146,-0.00207,0.00168,1.8866,54298,0.00236,0.16333,21610,21610,0.8713,0.58253,19936,0.5374,9947,0.26813,9109,0.24555,7452,0.20088,6291,0.16958,3275,0.08828,0.32937,,,,MMETSP0154,MMETSP0154
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0123.nt.fa.fixed.fa,19527,150,14163,27566689,1406.01941,648,11015,13,6560,29.84432,776,1314,1860,2695,4329,0.51742,-0.00134,0.00306,2.14165,19409,0.0007,0.24707,19126,19126,0.97946,0.51511,16157,0.43515,8760,0.23593,8453,0.22766,7747,0.20865,6875,0.18516,3672,0.0989,0.36952,,,,MMETSP0123,MMETSP0123
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0469.nt.fa.fixed.fa,51092,150,14717,43955943,834.29617,7693,16323,7,26117,88.95699,454,1014,1505,2119,3546,0.58873,-0.01292,0.00723,1.9157,19064,0.00043,0.15621,48588,48588,0.95099,0.3894,44368,0.35558,21233,0.17017,18980,0.15211,14382,0.11526,11208,0.08982,5662,0.04538,0.22991,,,,MMETSP0469,MMETSP0469
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0949.nt.fa.fixed.fa,24294,150,16767,30969452,1262.1579,1778,12778,26,16822,74.66039,762,1266,1759,2448,4250,0.43026,0.0031,0.00335,1.55584,62570,0.00202,0.2187,22998,22998,0.94665,0.65538,16369,0.46647,9366,0.26691,8734,0.2489,7570,0.21572,6661,0.18982,3768,0.10738,0.39436,,,,MMETSP0949,MMETSP0949
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1395.nt.fa.fixed.fa,18751,150,12126,14768734,772.35433,1653,5034,2,9145,74.31759,424,781,1125,1567,2821,0.36795,0.00013,0.0053,1.81073,37960,0.00257,0.14367,17767,17767,0.94752,0.55085,17291,0.53609,8683,0.26921,8339,0.25854,7206,0.22341,6041,0.18729,3109,0.09639,0.33033,,,,MMETSP1395,MMETSP1395
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0580.nt.fa.fixed.fa,14404,150,12996,18377144,1252.60414,1948,7163,8,8620,77.91037,839,1454,2071,2984,5145,0.39202,-0.00042,-0.00135,1.64314,31241,0.0017,0.20991,12849,12849,0.89204,0.64024,11958,0.59584,5881,0.29304,5575,0.27779,4914,0.24486,4323,0.21541,2002,0.09976,0.35065,,,,MMETSP0580,MMETSP0580
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0414.nt.fa.fixed.fa,27094,150,29398,21526512,774.48992,3144,7136,17,12459,71.05448,442,811,1181,1728,3437,0.54662,0.00237,0.00298,1.97935,77484,0.0036,0.1435,24373,24373,0.89957,0.58888,17921,0.43299,9838,0.2377,8917,0.21544,7088,0.17125,6062,0.14646,4207,0.10165,0.2983,,,,MMETSP0414,MMETSP0414
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0463.nt.fa.fixed.fa,24981,150,14021,29714767,1180.63104,1280,11867,26,3565,25.25661,662,1151,1609,2266,3930,0.39099,0.00049,0.00286,1.74269,37335,0.00126,0.2055,24240,24240,0.97034,0.59802,19488,0.48078,10770,0.2657,10300,0.25411,8976,0.22144,7327,0.18076,2596,0.06404,0.38564,,,,MMETSP0463,MMETSP0463
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0943.nt.fa.fixed.fa,27295,150,17752,35652584,1294.31859,1865,14051,68,19413,74.55229,754,1304,1863,2675,4709,0.65221,-0.00107,0.0013,2.21962,39356,0.0011,0.20674,25611,25611,0.9383,0.69838,19916,0.54308,11092,0.30247,10623,0.28968,9093,0.24795,7600,0.20724,3311,0.09029,0.38809,,,,MMETSP0943,MMETSP0943
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1371.nt.fa.fixed.fa,51910,150,16530,39940890,745.68443,7128,14432,2,23816,79.2647,414,854,1256,1750,2799,0.51951,-0.00152,0.00122,1.87605,181973,0.00456,0.14656,46774,46774,0.90106,0.54917,45021,0.52859,21842,0.25645,20657,0.24253,17870,0.20981,15834,0.18591,11326,0.13298,0.31169,,,,MMETSP1371,MMETSP1371
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0053.nt.fa.fixed.fa,80069,150,10520,69987569,855.86614,8421,27331,1,46626,84.08735,493,944,1356,1835,2768,0.64534,-0.00025,0.00243,2.09448,160537,0.00229,0.15378,70759,70759,0.88373,0.62342,53078,0.46764,29467,0.25962,27947,0.24622,22964,0.20232,18741,0.16512,9622,0.08477,0.34239,,,,MMETSP0053,MMETSP0053
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1005.nt.fa.fixed.fa,17269,150,6960,14681338,828.51028,2153,5728,0,8552,73.44325,482,946,1327,1823,2827,0.42681,-0.00666,-0.00063,1.76451,39010,0.00266,0.16129,15160,15160,0.87787,0.58614,14618,0.56519,7156,0.27668,6854,0.265,5949,0.23001,5116,0.1978,2662,0.10292,0.31438,,,,MMETSP1005,MMETSP1005
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0717.nt.fa.fixed.fa,19850,150,6663,15685529,765.97365,2788,5968,0,9897,75.72146,449,890,1242,1708,2622,0.43235,-0.00411,-0.00025,1.6722,6476,0.00041,0.15295,18567,18567,0.93537,0.58253,17941,0.56289,8753,0.27462,8325,0.26119,6247,0.196,4492,0.14093,1252,0.03928,0.27639,,,,MMETSP0717,MMETSP0717
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1435.nt.fa.fixed.fa,7410,150,3351,2931777,354.0058,1792,228,0,1540,80.31479,265,422,580,796,3351,0.44171,-0.00901,-0.00058,1.74958,2642,0.0009,0.08507,6242,6242,0.84238,0.84764,6165,0.83718,2985,0.40535,2909,0.39503,2231,0.30296,1448,0.19663,440,0.05975,0.3555,,,,MMETSP1435,MMETSP1435
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1442.nt.fa.fixed.fa,17250,150,10366,15006738,847.59658,2224,5616,1,8802,63.32481,482,968,1418,2023,3116,0.53904,-0.00315,0.00059,2.08691,31471,0.0021,0.16132,15208,15208,0.88162,0.67182,14512,0.64107,7146,0.31568,6894,0.30455,6037,0.26669,5050,0.22309,2245,0.09917,0.33547,,,,MMETSP1442,MMETSP1442
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0327.nt.fa.fixed.fa,20039,150,15655,37813197,1880.92405,705,14378,29,16784,73.38313,1077,1784,2523,3545,5648,0.47916,-0.00043,0.00136,1.99857,44603,0.00118,0.30408,19422,19422,0.96921,1.0971,12124,0.68486,7494,0.42332,7161,0.40451,6483,0.36621,5799,0.32757,2707,0.15291,0.51356,,,,MMETSP0327,MMETSP0327
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1175.nt.fa.fixed.fa,22967,150,13619,17807300,738.25315,4928,5897,8,8656,75.91576,366,1024,1612,2553,5243,0.54709,-0.00223,0.0026,1.98473,49803,0.0028,0.13918,18421,18421,0.80206,0.41193,16317,0.36488,7943,0.17762,6705,0.14994,5070,0.11337,4363,0.09756,3200,0.07156,0.24691,,,,MMETSP1175,MMETSP1175
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1102.nt.fa.fixed.fa,61090,150,18414,57589618,918.97337,8395,20413,46,28229,70.22668,518,1051,1594,2364,4661,0.5207,0.00106,0.00201,2.0554,148266,0.00257,0.16389,52037,52037,0.85181,0.57437,38059,0.42008,20966,0.23142,19280,0.21281,15915,0.17566,14113,0.15577,10875,0.12003,0.32829,,,,MMETSP1102,MMETSP1102
