assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff,SampleName,Run
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0052.cds.fa.fixed.fa,24308,150,13632,30560772,1249.63452,1057,11808,23,19113,99.90461,666,1233,1782,2547,4365,0.51535,0.02754,0.09271,1.90175,60558,0.00198,0.21024,23133,23133,0.95166,0.6371,15918,0.43839,9596,0.26428,8725,0.24029,6617,0.18224,5026,0.13842,2477,0.06822,0.28817,,,,MMETSP0052,SRR1296876
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0209.cds.fa.fixed.fa,13122,150,20313,14895561,1118.97119,1218,5039,39,8641,99.90681,576,1197,1854,2979,6837,0.37448,0.05276,0.17217,1.15909,33183,0.00223,0.17655,11835,11835,0.90192,0.37705,11185,0.35635,6669,0.21247,5844,0.18619,4326,0.13782,3335,0.10625,1292,0.04116,0.29617,,,,MMETSP0209,SRR1296935
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1364.cds.fa.fixed.fa,29230,150,10719,22866093,760.29217,3708,8064,1,16804,99.89188,414,846,1230,1749,3093,0.69199,-0.00102,-0.00558,2.37528,115311,0.00504,0.12867,26878,26878,0.91953,0.60619,25096,0.566,12800,0.28868,11706,0.26401,8564,0.19315,6038,0.13618,2503,0.05645,0.29186,,,,MMETSP1364,SRR1300425
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1438.cds.fa.fixed.fa,12731,150,14640,10864071,838.98602,1049,3683,11,8009,99.79401,438,846,1254,1803,3579,0.52067,0.07418,0.09682,1.68111,85208,0.00784,0.15975,12194,12194,0.95782,0.28237,11995,0.27776,6484,0.15015,5386,0.12472,3335,0.07723,2365,0.05477,1379,0.03193,0.20161,,,,MMETSP1438,SRR1300516
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0469.cds.fa.fixed.fa,42406,150,14463,38127981,878.54964,5014,14295,7,25501,99.86762,471,1002,1476,2073,3411,0.59478,0.08173,0.00774,1.92363,80598,0.00211,0.16234,40672,40672,0.95911,0.32595,37241,0.29846,19963,0.15999,17553,0.14067,12354,0.09901,8499,0.06811,2526,0.02024,0.23937,,,,MMETSP0469,SRR1296901
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0372.cds.fa.fixed.fa,10029,150,5919,7169064,672.28627,2494,2574,0,5060,99.81744,450,900,1332,1863,3231,0.46383,0.07039,0.06422,1.77612,39399,0.0055,0.12676,7559,7559,0.75371,0.33367,4895,0.21608,2742,0.12104,2214,0.09773,1383,0.06105,897,0.0396,372,0.01642,0.14601,,,,MMETSP0372,SRR1300212
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1464.cds.fa.fixed.fa,16975,150,13071,13591101,777.90362,2229,4949,1,10026,99.92819,438,876,1245,1770,3006,0.70377,-0.01726,0.01077,2.14164,61349,0.00451,0.13249,16114,16114,0.94928,0.6244,15216,0.58961,7735,0.29972,7147,0.27694,5100,0.19762,3507,0.13589,1086,0.04208,0.31734,,,,MMETSP1464,SRR1300508
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0891.cds.fa.fixed.fa,10226,150,14388,12920337,1252.66223,637,5127,9,8033,99.8214,720,1233,1740,2541,4692,0.41164,0.03512,0.0045,2.16964,23550,0.00182,0.2156,9377,9377,0.91698,0.47318,9145,0.46147,4909,0.24772,4085,0.20614,2543,0.12832,1488,0.07509,352,0.01776,0.26498,,,,MMETSP0891,SRR1296816
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0251.cds.fa.fixed.fa,767,150,885,174243,143.52282,373,0,0,22,99.81196,216,264,363,885,885,0.5575,0.06074,0.10588,2.1098,1237,0.0071,0.04871,587,587,0.76532,0.0779,525,0.06967,299,0.03968,203,0.02694,79,0.01048,45,0.00597,15,0.00199,0.03143,,,,MMETSP0251,SRR1300466
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1160.cds.fa.fixed.fa,10577,150,28482,15580338,1445.59242,1698,5066,46,6999,99.92993,888,1788,2787,4056,7443,0.61446,0.03869,0.05561,2.16859,43097,0.00277,0.21695,9363,9363,0.88522,0.55109,8733,0.51401,4235,0.24926,3898,0.22943,3060,0.18011,2394,0.14091,1069,0.06292,0.27715,,,,MMETSP1160,SRR1300500
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0223.cds.fa.fixed.fa,99,150,483,21537,129.45455,50,0,0,1,99.85955,213,261,351,483,483,0.54182,0.0894,0.23718,1.95679,170,0.00789,0.04516,69,69,0.69697,0.09103,69,0.09103,41,0.05409,38,0.05013,24,0.03166,13,0.01715,6,0.00792,0.04016,,,,MMETSP0223,SRR1294461
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1039.cds.fa.fixed.fa,19314,150,11667,23864130,1227.50606,895,10138,2,15844,99.87545,720,1215,1677,2232,3321,0.46337,0.07889,0.06891,1.77414,74527,0.00312,0.22206,18386,18386,0.95195,0.72609,12196,0.48164,6412,0.25322,5755,0.22727,4291,0.16946,3086,0.12187,888,0.03507,0.31205,,,,MMETSP1039,SRR1300259
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1432.cds.fa.fixed.fa,11617,150,7452,11674218,996.3259,570,5066,0,9244,99.79741,618,987,1308,1692,2403,0.49529,0.02785,0.10043,1.97412,26968,0.00231,0.19218,11312,11312,0.97375,0.58445,10980,0.5673,6045,0.31232,5396,0.27879,3659,0.18905,2395,0.12374,463,0.02392,0.3401,,,,MMETSP1432,SRR1300464
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0818.cds.fa.fixed.fa,20709,150,13452,20001540,942.64581,2762,7855,1,12687,99.85689,546,1113,1587,2238,3633,0.6566,0.02685,0.05953,2.16546,91228,0.00456,0.1587,19161,19161,0.92525,0.47267,17636,0.43505,8701,0.21464,7486,0.18467,4944,0.12196,3237,0.07985,1202,0.02965,0.25474,,,,MMETSP0818,SRR1296732
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1126.cds.fa.fixed.fa,14991,150,13671,17486628,1157.90334,739,6558,22,11447,99.81569,615,1119,1629,2484,4551,0.58535,0.02098,0.09107,1.78662,31135,0.00178,0.19117,14277,14277,0.95237,0.47082,11086,0.36559,6070,0.20017,4887,0.16116,2768,0.09128,1832,0.06041,931,0.0307,0.2379,,,,MMETSP1126,SRR1300297
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0895.cds.fa.fixed.fa,13628,150,6882,9043359,648.30907,1192,2571,0,7644,99.74938,360,618,915,1308,2229,0.59943,0.0533,0.05506,1.9746,34362,0.0038,0.12508,12884,12884,0.94541,0.51577,10273,0.41125,5605,0.22438,4571,0.18299,2485,0.09948,1456,0.05829,573,0.02294,0.23372,,,,MMETSP0895,SRR1296857
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1102.cds.fa.fixed.fa,37218,150,17895,37477296,994.86942,2578,13153,41,25969,99.82901,528,978,1455,2223,4569,0.54797,0.05465,0.07072,2.10598,111137,0.00297,0.18042,35288,35288,0.94814,0.3895,24869,0.2745,14392,0.15885,12572,0.13877,8970,0.09901,6893,0.07608,3887,0.0429,0.23245,,,,MMETSP1102,SRR1300315
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0920.cds.fa.fixed.fa,16709,150,3900,11405955,658.931,2277,4075,0,9480,99.74458,387,768,1047,1362,1932,0.46516,0.09622,0.07361,1.76597,42158,0.0037,0.13617,14938,14938,0.89401,0.57946,14362,0.55712,8143,0.31588,7312,0.28364,5069,0.19663,3496,0.13561,987,0.03829,0.30789,,,,MMETSP0920,SRR1300409
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1325.cds.fa.fixed.fa,21129,150,8253,9467460,405.04643,5254,1804,0,6131,99.83363,258,453,771,1356,5616,0.61097,0.04006,0.07298,2.21557,60059,0.00634,0.0895,4734,4734,0.22405,0.64885,4534,0.62144,2554,0.35005,2426,0.33251,2028,0.27796,1736,0.23794,1221,0.16735,0.33898,,,,MMETSP1325,SRR1294431
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1017.cds.fa.fixed.fa,59730,150,12486,69434298,1153.13199,3203,27854,3,46738,99.87499,642,1143,1626,2250,3666,0.5033,0.08979,0.05788,2.13015,170992,0.00246,0.21024,56207,56207,0.94102,0.47203,42554,0.35737,21994,0.18471,20575,0.17279,16668,0.13998,12785,0.10737,5310,0.04459,0.27825,,,,MMETSP1017,SRR1300327
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0922.cds.fa.fixed.fa,6870,150,1083,1569135,147.90786,3206,4,0,142,99.907,216,261,345,1083,1083,0.49981,0.08927,0.02026,1.65094,14577,0.00929,0.05109,4841,4841,0.70466,0.39396,4273,0.34774,1828,0.14876,890,0.07243,251,0.02043,140,0.01139,52,0.00423,0.088,,,,MMETSP0922,SRR1294397
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1122.cds.fa.fixed.fa,43610,150,12297,49136214,1117.16643,2405,20270,3,34159,99.89017,633,1119,1554,2085,3387,0.57362,0.05471,0.0355,1.95729,106673,0.00217,0.20276,41995,41995,0.96297,0.58953,34073,0.47832,18281,0.25663,17325,0.24321,14544,0.20417,11087,0.15564,3527,0.04951,0.34085,,,,MMETSP1122,SRR1300267
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1403.cds.fa.fixed.fa,9428,150,24816,14768559,1555.09557,610,5232,26,7328,99.93278,870,1632,2460,3486,6171,0.6591,0.03636,0.06985,2.3083,42866,0.0029,0.21774,9048,9048,0.95969,0.61268,8732,0.59128,4467,0.30248,4211,0.28514,3498,0.23686,2880,0.19502,1346,0.09114,0.32069,,,,MMETSP1403,SRR1300457
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0200.cds.fa.fixed.fa,14914,150,17385,25690527,1719.27478,284,10253,39,13584,99.88018,966,1578,2178,3111,5397,0.42362,0.08717,0.0713,1.67074,39093,0.00152,0.27902,14468,14468,0.9701,0.97777,8434,0.56998,4439,0.29999,3722,0.25154,2390,0.16152,1494,0.10097,397,0.02683,0.2961,,,,MMETSP0200,SRR1296891
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0320.cds.fa.fixed.fa,28117,150,13674,41562096,1469.66476,1383,16190,32,23311,99.8844,831,1449,2082,2967,4821,0.46205,0.07641,0.07872,1.78181,144160,0.00347,0.24787,26234,26234,0.93303,1.05117,13888,0.55648,7488,0.30004,6530,0.26165,4550,0.18231,3182,0.1275,1035,0.04147,0.33258,,,,MMETSP0320,SRR1296717
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1018.cds.fa.fixed.fa,312,150,1080,85911,215.88462,108,1,0,31,99.13148,222,282,396,699,1080,0.39276,0.15767,0.15153,1.49787,260,0.00303,0.05306,122,122,0.39103,0.04177,119,0.04074,62,0.02123,30,0.01027,17,0.00582,10,0.00342,7,0.0024,0.01505,,,,MMETSP1018,SRR1294436
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1434.cds.fa.fixed.fa,9658,150,6816,5744871,577.52858,957,1302,0,5225,99.72866,336,573,798,1074,1809,0.5314,0.04573,0.03793,2.00159,20185,0.00351,0.12228,9211,9211,0.95372,0.52472,8977,0.51139,4677,0.26644,4056,0.23106,2436,0.13877,1407,0.08015,336,0.01914,0.25793,,,,MMETSP1434,SRR1300535
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0098.cds.fa.fixed.fa,10863,150,22974,16104813,1474.35073,512,6020,41,8830,99.88362,804,1425,2094,3174,6060,0.46734,0.10656,0.05262,1.87928,18303,0.00114,0.24877,10469,10469,0.96373,0.27528,9021,0.2372,4708,0.12379,3459,0.09095,1828,0.04807,1124,0.02955,294,0.00773,0.1983,,,,MMETSP0098,SRR1296996
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1453.cds.fa.fixed.fa,7967,150,5481,7441248,912.36036,988,2938,0,5026,99.89983,528,1041,1506,2082,3186,0.61757,0.03295,0.07053,2.01875,19709,0.00265,0.16335,7161,7161,0.89883,0.52477,6758,0.49524,3626,0.26572,3298,0.24168,2320,0.17001,1582,0.11593,463,0.03393,0.29359,,,,MMETSP1453,SRR1300529
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1061.cds.fa.fixed.fa,15584,150,13614,17961333,1133.77246,1686,6927,9,10258,99.86267,666,1302,1860,2673,4473,0.51744,0.00976,0.12742,2.00061,64624,0.0036,0.19591,14411,14411,0.92473,0.4812,13797,0.4607,7316,0.24429,6517,0.21761,4429,0.14789,3121,0.10421,1329,0.04438,0.27665,,,,MMETSP1061,SRR1300394
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1335.cds.fa.fixed.fa,14945,150,6450,10349703,669.3276,1985,3336,0,8137,99.82833,372,729,1077,1521,2532,0.65914,0.00531,0.02667,2.4337,49870,0.00482,0.12428,13786,13786,0.92245,0.54715,13246,0.52572,6550,0.25996,5880,0.23337,4000,0.15876,2471,0.09807,662,0.02627,0.26985,,,,MMETSP1335,SRR1300372
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0296.cds.fa.fixed.fa,18860,150,9966,12404619,638.70366,2060,3518,0,10137,99.80888,351,639,951,1371,2493,0.56688,0.06009,0.09181,1.94164,69056,0.00557,0.12487,17921,17921,0.95021,0.43209,17294,0.41697,9361,0.2257,8112,0.19559,4827,0.11638,2970,0.07161,1074,0.0259,0.23936,,,,MMETSP0296,SRR1296916
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1396.cds.fa.fixed.fa,11768,150,11760,6472563,519.88129,2047,1545,2,4747,99.45232,294,543,879,1368,3126,0.47047,0.07417,0.11204,1.67684,21777,0.00336,0.10849,10737,10737,0.91239,0.27367,10270,0.26176,4995,0.12731,3160,0.08054,1681,0.04285,1071,0.0273,371,0.00946,0.13269,,,,MMETSP1396,SRR1300460
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0095.cds.fa.fixed.fa,78157,150,7818,76140972,958.56546,7044,32015,0,55939,99.93185,591,1026,1398,1848,2781,0.66356,0.03026,0.03415,2.03508,287609,0.00378,0.16612,69953,69953,0.89503,0.65861,52736,0.49651,27554,0.25942,26184,0.24652,21896,0.20615,17569,0.16541,7018,0.06607,0.33372,,,,MMETSP0095,SRR1296896
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1063.cds.fa.fixed.fa,27009,150,18015,36526473,1345.82595,1019,14371,23,22524,99.83576,738,1266,1830,2706,4533,0.43724,0.06539,0.08705,1.75234,90267,0.00247,0.22906,25816,25816,0.95583,0.73569,16010,0.45624,8568,0.24417,7410,0.21117,4621,0.13169,2820,0.08036,901,0.02568,0.29176,,,,MMETSP1063,SRR1300273
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0962.cds.fa.fixed.fa,4560,150,3819,2911050,618.27434,527,891,0,2511,99.86327,357,663,936,1227,1860,0.64197,0.00017,0.07353,2.3091,16046,0.00551,0.12049,4259,4259,0.93399,0.44098,4090,0.42348,2178,0.22551,1930,0.19983,1415,0.14651,1067,0.11048,535,0.05539,0.26984,,,,MMETSP0962,SRR1300410
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0802.cds.fa.fixed.fa,11901,150,22836,22948200,1922.47038,398,7949,87,10433,99.92459,1032,1854,2727,3990,7251,0.60954,0.06686,0.0857,2.44268,39626,0.00173,0.27249,11515,11515,0.96757,0.89118,8123,0.62867,4054,0.31375,3643,0.28194,2926,0.22645,2367,0.18319,949,0.07345,0.33875,,,,MMETSP0802,SRR1296697
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0970.cds.fa.fixed.fa,26844,150,14691,34925508,1290.29761,1662,13554,18,20963,99.89915,720,1302,1881,2727,4638,0.56569,0.0414,0.09406,2.04742,136113,0.0039,0.21877,25351,25351,0.94438,0.83375,15626,0.51391,8448,0.27784,7474,0.24581,5401,0.17763,3854,0.12675,1338,0.044,0.33039,,,,MMETSP0970,SRR1300225
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1436.cds.fa.fixed.fa,37284,150,11739,18940662,473.07845,7475,4289,1,13835,99.90334,273,525,843,1299,2985,0.6381,0.02593,0.06114,2.05505,156588,0.00827,0.0977,31389,31389,0.84189,0.30964,29961,0.29556,15299,0.15092,13871,0.13683,10777,0.10631,8712,0.08594,5351,0.05279,0.18337,,,,MMETSP1436,SRR1300512
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1090.cds.fa.fixed.fa,23473,150,13548,17002692,701.51472,3086,5380,10,12908,99.86354,384,753,1113,1656,3174,0.6856,0.0056,0.01382,2.35935,80254,0.00472,0.12256,21797,21797,0.9286,0.58222,20663,0.55193,10591,0.28289,9612,0.25674,6675,0.17829,4531,0.12103,1695,0.04527,0.29281,,,,MMETSP1090,SRR1300423
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1380.cds.fa.fixed.fa,12458,150,8793,9400473,737.77364,1202,3120,0,7255,99.77576,393,753,1122,1641,2808,0.40469,0.06755,0.17339,1.35909,37377,0.00398,0.13892,11945,11945,0.95882,0.33026,11464,0.31697,6816,0.18845,5531,0.15293,3943,0.10902,3141,0.08684,1837,0.05079,0.24939,,,,MMETSP1380,SRR1300459
