assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff,SampleName,Run
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0092.nt.fa.fixed.fa,18841,150,5106,12203809,619.20599,3111,3941,0,7999,77.77897,348,723,1054,1470,2375,0.42438,-0.00515,0.0007,1.71514,6784,0.00056,0.12882,47,47,0.00249,0.00064,29,0.0004,15,0.0002,11,0.00015,6,8e-05,6,8e-05,1,1e-05,0.00017,,,,MMETSP1374,SRR1300432
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1319.nt.fa.fixed.fa,20820,150,14195,16680996,780.2719,2522,5809,1,11455,87.03842,429,849,1231,1775,3283,0.58402,-0.00577,-0.00299,1.84022,44146,0.00265,0.14744,19153,19153,0.91993,0.6261,18676,0.61051,9238,0.30198,8875,0.29012,7426,0.24275,5899,0.19283,2286,0.07473,0.33971,,,,MMETSP1319,SRR1300363
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1166.nt.fa.fixed.fa,16897,150,15674,19770239,1155.20601,1445,7508,4,11080,80.51748,637,1262,1838,2654,4365,0.63305,-0.00233,0.00721,2.2131,500,3e-05,0.17942,15377,15377,0.91004,0.53221,13342,0.46177,6563,0.22715,5647,0.19545,4569,0.15814,3959,0.13702,2343,0.08109,0.2539,,,,MMETSP1166,SRR1294438
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1166.nt.fa.fixed.fa,16897,150,15674,19770239,1155.20601,1445,7508,4,11080,80.51748,637,1262,1838,2654,4365,0.63305,-0.00233,0.00721,2.2131,500,3e-05,0.17942,70,70,0.00414,0.00177,57,0.00144,17,0.00043,7,0.00018,5,0.00013,2,5e-05,2,5e-05,0.00054,,,,MMETSP0323,SRR1296960
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0955.nt.fa.fixed.fa,10452,150,7279,12619877,1193.86041,820,5481,0,6573,63.29307,750,1296,1740,2317,3320,0.41388,-0.00218,-0.00109,1.86384,17855,0.00141,0.22117,10047,10047,0.96125,0.62544,9597,0.59742,4782,0.29768,4560,0.28386,3957,0.24633,3331,0.20736,1354,0.08429,0.36196,,,,MMETSP0955,SRR1294425
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0056.nt.fa.fixed.fa,86936,150,19471,58281857,642.83473,13824,19548,2,37309,85.99743,331,752,1174,1675,2767,0.6447,-0.00197,0.00294,2.10052,148780,0.00255,0.12278,75065,75065,0.86345,0.62373,69478,0.57731,34609,0.28757,32627,0.27111,25905,0.21525,20163,0.16754,9184,0.07631,0.31672,,,,MMETSP0056,SRR1296787
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0056.nt.fa.fixed.fa,86936,150,19471,58281857,642.83473,13824,19548,2,37309,85.99743,331,752,1174,1675,2767,0.6447,-0.00197,0.00294,2.10052,148780,0.00255,0.12278,333,333,0.00383,0.00908,232,0.00633,53,0.00145,22,0.0006,9,0.00025,7,0.00019,4,0.00011,0.00151,,,,MMETSP0943,SRR1300331
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0308.nt.fa.fixed.fa,27170,150,14065,30956751,1116.80751,3556,11462,7,13189,67.37838,635,1389,2023,2883,4708,0.49015,0.00176,0.00123,1.77075,67702,0.00219,0.19883,24113,24113,0.88749,0.54593,22788,0.51593,11220,0.25402,10611,0.24024,9027,0.20437,7824,0.17714,4312,0.09763,0.31764,,,,MMETSP0308,SRR1296981
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0975.nt.fa.fixed.fa,26253,150,15471,29180092,1098.0926,2037,11208,23,19058,85.60497,628,1099,1586,2320,4198,0.6657,-0.00056,0.00155,2.55745,54099,0.00185,0.17082,24305,24305,0.9258,0.77469,18831,0.60021,10455,0.33324,9905,0.31571,8270,0.26359,6667,0.2125,2959,0.09431,0.39939,,,,MMETSP0975,SRR1300245
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1050.nt.fa.fixed.fa,38064,150,26957,36930018,952.9159,3799,10814,135,20825,77.67281,504,912,1496,2691,7705,0.55004,-0.00086,0.00118,2.10652,93067,0.00252,0.16442,35360,35360,0.92896,0.62689,27771,0.49235,15131,0.26826,14246,0.25257,11601,0.20567,9331,0.16543,5059,0.08969,0.34755,,,,MMETSP1050,SRR1300356
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0693.nt.fa.fixed.fa,11489,150,2402,3763861,271.70467,3773,211,0,1495,82.62829,239,356,523,840,2402,0.43608,-0.00291,0.00472,1.89621,1433,0.00038,0.07164,1961,1961,0.17069,0.88016,1933,0.86759,1000,0.44883,998,0.44794,972,0.43627,945,0.42415,828,0.37163,0.44745,,,,MMETSP0693,SRR1328075
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0693.nt.fa.fixed.fa,11489,150,2402,3763861,271.70467,3773,211,0,1495,82.62829,239,356,523,840,2402,0.43608,-0.00291,0.00472,1.89621,1433,0.00038,0.07164,7,7,0.00061,0.00019,6,0.00017,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4e-05,,,,MMETSP0052,SRR1296876
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0693.nt.fa.fixed.fa,11489,150,2402,3763861,271.70467,3773,211,0,1495,82.62829,239,356,523,840,2402,0.43608,-0.00291,0.00472,1.89621,1433,0.00038,0.07164,2,2,0.00017,6e-05,2,6e-05,1,3e-05,1,3e-05,1,3e-05,1,3e-05,1,3e-05,2e-05,,,,MMETSP0209,SRR1296935
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1364.nt.fa.fixed.fa,31370,150,10906,25029845,774.3145,4288,9111,1,16918,85.18919,426,892,1290,1817,3166,0.68468,-0.00284,0.00311,2.35687,64349,0.00257,0.13242,27468,27468,0.87561,0.6195,26097,0.58858,12900,0.29094,12022,0.27114,9682,0.21836,7790,0.17569,3946,0.089,0.3014,,,,MMETSP1364,SRR1300425
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1438.nt.fa.fixed.fa,17380,150,15065,17111225,966.85736,1778,6498,11,8262,65.53372,507,1101,1618,2234,3846,0.49785,-0.00566,0.00035,1.68718,93307,0.00545,0.18127,15994,15994,0.92025,0.37037,15573,0.36062,7380,0.1709,6980,0.16163,6227,0.1442,5819,0.13475,4898,0.11342,0.26217,,,,MMETSP1438,SRR1300516
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0469.nt.fa.fixed.fa,51092,150,14717,43955943,834.29617,7693,16323,7,26117,88.95699,454,1014,1505,2119,3546,0.58873,-0.01292,0.00723,1.9157,19064,0.00043,0.15621,48588,48588,0.95099,0.3894,44368,0.35558,21233,0.17017,18980,0.15211,14382,0.11526,11208,0.08982,5662,0.04538,0.22991,,,,MMETSP0469,SRR1296901
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0372.nt.fa.fixed.fa,19288,150,6171,11043455,506.42456,7588,3566,0,5376,75.21372,362,934,1448,2169,6171,0.44623,-0.00281,0.00258,1.74464,36592,0.00331,0.09863,11780,11780,0.61074,0.52,7577,0.33447,4046,0.1786,3329,0.14695,2404,0.10612,1888,0.08334,1108,0.04891,0.20709,,,,MMETSP0372,SRR1300212
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1464.nt.fa.fixed.fa,17749,150,13252,14700815,804.71345,2427,5569,1,9865,81.27068,459,924,1305,1816,3050,0.69644,-0.00187,0.00197,2.14402,27876,0.0019,0.13814,16205,16205,0.91301,0.62793,15642,0.60611,7785,0.30166,7380,0.28597,5785,0.22416,4470,0.17321,1652,0.06401,0.33034,,,,MMETSP1464,SRR1300508
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0891.nt.fa.fixed.fa,16781,150,14593,22392491,1313.01621,2083,8322,20,9923,71.55788,817,1546,2217,3220,5416,0.39502,0.00166,0.00048,2.15482,27972,0.00125,0.21711,13670,13670,0.81461,0.68981,13105,0.6613,6552,0.33063,6310,0.31841,5729,0.2891,5138,0.25927,2893,0.14599,0.37696,,,,MMETSP0891,SRR1296816
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0251.nt.fa.fixed.fa,2661,150,1008,579495,123.02555,1460,1,0,29,89.21988,217,270,420,1008,1008,0.51483,0.0078,0.0636,2.31511,50,9e-05,0.04499,1419,1419,0.53326,0.18832,1264,0.16775,662,0.08786,519,0.06888,298,0.03955,208,0.0276,135,0.01792,0.06782,,,,MMETSP0251,SRR1300466
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1160.nt.fa.fixed.fa,12264,150,28673,17274821,1370.962,2723,5523,48,7034,73.54553,945,1919,2928,4152,7902,0.60972,-0.00119,-0.0003,2.1628,22940,0.00133,0.20842,9354,9354,0.76272,0.55056,9002,0.52984,4331,0.25491,4112,0.24202,3588,0.21118,3160,0.18599,1860,0.10948,0.29735,,,,MMETSP1160,SRR1300500
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0223.nt.fa.fixed.fa,380,150,593,78299,96.96579,242,0,0,2,83.39621,216,286,593,593,593,0.50329,-0.01464,-0.01908,2.12317,0,0.0,0.04298,156,156,0.41053,0.2058,152,0.20053,79,0.10422,69,0.09103,42,0.05541,32,0.04222,20,0.02639,0.08183,,,,MMETSP0223,SRR1294461
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0223.nt.fa.fixed.fa,380,150,593,78299,96.96579,242,0,0,2,83.39621,216,286,593,593,593,0.50329,-0.01464,-0.01908,2.12317,0,0.0,0.04298,2,2,0.00526,8e-05,2,8e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1e-05,,,,MMETSP1039,SRR1300259
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1432.nt.fa.fixed.fa,13066,150,7445,15142634,1145.81509,989,6651,0,9473,78.6484,736,1177,1594,2143,3146,0.48125,-0.00309,-0.0046,1.99482,20305,0.00134,0.21458,12457,12457,0.95339,0.64361,11944,0.6171,5885,0.30406,5671,0.293,5073,0.2621,4373,0.22594,1910,0.09868,0.36747,,,,MMETSP1432,SRR1300464
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1432.nt.fa.fixed.fa,13066,150,7445,15142634,1145.81509,989,6651,0,9473,78.6484,736,1177,1594,2143,3146,0.48125,-0.00309,-0.0046,1.99482,20305,0.00134,0.21458,17,17,0.0013,0.00042,17,0.00042,4,0.0001,0,0.0,0,0.0,0,0.0,0,0.0,7e-05,,,,MMETSP0818,SRR1296732
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1432.nt.fa.fixed.fa,13066,150,7445,15142634,1145.81509,989,6651,0,9473,78.6484,736,1177,1594,2143,3146,0.48125,-0.00309,-0.0046,1.99482,20305,0.00134,0.21458,15,15,0.00115,0.00049,15,0.00049,2,7e-05,1,3e-05,1,3e-05,1,3e-05,0,0.0,8e-05,,,,MMETSP1126,SRR1300297
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0895.nt.fa.fixed.fa,20406,150,7802,14479976,692.04611,2065,4465,0,8197,72.18401,397,689,1007,1435,2394,0.53859,-0.00053,0.00116,1.95365,38658,0.00267,0.13523,18676,18676,0.91522,0.74764,15019,0.60124,8220,0.32906,7727,0.30933,6250,0.2502,4999,0.20012,2668,0.10681,0.37214,,,,MMETSP0895,SRR1296857
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0895.nt.fa.fixed.fa,20406,150,7802,14479976,692.04611,2065,4465,0,8197,72.18401,397,689,1007,1435,2394,0.53859,-0.00053,0.00116,1.95365,38658,0.00267,0.13523,57,57,0.00279,0.00063,39,0.00043,7,8e-05,6,7e-05,1,1e-05,0,0.0,0,0.0,0.00021,,,,MMETSP1102,SRR1300315
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0920.nt.fa.fixed.fa,20702,150,6580,16016152,742.88581,3700,6028,0,9584,73.15499,427,945,1385,1916,2830,0.45489,-0.00563,0.0003,1.76437,29814,0.00186,0.14892,17442,17442,0.84253,0.6766,16535,0.64141,8253,0.32014,7900,0.30645,6716,0.26052,5639,0.21874,3013,0.11688,0.34865,,,,MMETSP0920,SRR1300409
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1325.nt.fa.fixed.fa,24843,150,8250,11510822,419.43199,6341,2375,0,6318,85.12208,263,482,842,1458,5830,0.60285,-0.00042,0.0071,2.18741,26399,0.00229,0.09277,4829,4829,0.19438,0.66187,4751,0.65118,2313,0.31702,2292,0.31414,2200,0.30154,2141,0.29345,1954,0.26782,0.33205,,,,MMETSP1325,SRR1294431
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1325.nt.fa.fixed.fa,24843,150,8250,11510822,419.43199,6341,2375,0,6318,85.12208,263,482,842,1458,5830,0.60285,-0.00042,0.0071,2.18741,26399,0.00229,0.09277,134,134,0.00539,0.00113,39,0.00033,11,9e-05,8,7e-05,5,4e-05,4,3e-05,2,2e-05,8e-05,,,,MMETSP1017,SRR1300327
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0922.nt.fa.fixed.fa,13006,150,1182,2907274,136.94672,6580,9,0,127,87.22361,218,265,366,1182,1182,0.48198,-0.03171,-0.00031,1.64075,3216,0.00111,0.05043,9009,9009,0.69268,0.73315,7149,0.58179,3220,0.26204,1476,0.12012,399,0.03247,213,0.01733,90,0.00732,0.14955,,,,MMETSP0922,SRR1294397
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0922.nt.fa.fixed.fa,13006,150,1182,2907274,136.94672,6580,9,0,127,87.22361,218,265,366,1182,1182,0.48198,-0.03171,-0.00031,1.64075,3216,0.00111,0.05043,16,16,0.00123,0.00022,10,0.00014,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1e-05,,,,MMETSP1122,SRR1300267
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1403.nt.fa.fixed.fa,10208,150,25243,16098934,1559.71777,1027,5534,29,7381,77.01662,912,1741,2615,3742,6393,0.64851,-0.00258,0.00367,2.308,23562,0.00146,0.22016,9229,9229,0.90409,0.62493,8961,0.60678,4334,0.29347,4184,0.28332,3714,0.25149,3250,0.22007,1821,0.12331,0.32611,,,,MMETSP1403,SRR1300457
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0200.nt.fa.fixed.fa,16977,150,18638,36745292,2156.24545,806,12428,99,13873,67.76791,1222,2119,3082,4356,7021,0.41558,0.00107,0.00232,1.66482,60318,0.00164,0.32075,15989,15989,0.9418,1.08056,9544,0.645,5866,0.39643,5593,0.37798,4967,0.33568,4427,0.29918,2323,0.15699,0.48398,,,,MMETSP0200,SRR1296891
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0320.nt.fa.fixed.fa,31328,150,14168,52150777,1651.57086,2393,18756,44,23151,74.86252,955,1728,2556,3619,5788,0.45719,0.00088,0.0014,1.78032,148123,0.00284,0.26795,28321,28321,0.90402,1.13479,15218,0.60977,9642,0.38634,8915,0.35721,7695,0.30833,6646,0.2663,3184,0.12758,0.49877,,,,MMETSP0320,SRR1296717
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1018.nt.fa.fixed.fa,15238,150,6854,7535791,463.46476,2742,1563,0,133,28.26253,283,501,755,1097,1929,0.28466,0.00229,0.01537,1.56196,2242,0.0003,0.08989,2519,2519,0.16531,0.86238,2411,0.8254,1236,0.42314,1210,0.41424,1167,0.39952,1134,0.38822,1081,0.37008,0.43215,,,,MMETSP1018,SRR1294436
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1434.nt.fa.fixed.fa,11654,150,7033,8005951,666.45538,1373,2484,0,5442,76.25129,378,710,998,1393,2322,0.51162,-0.00198,0.00334,2.02342,13451,0.00168,0.13861,10611,10611,0.9105,0.60448,10301,0.58682,5039,0.28706,4748,0.27048,3922,0.22342,3236,0.18435,1867,0.10636,0.32485,,,,MMETSP1434,SRR1300535
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0098.nt.fa.fixed.fa,15489,150,22974,24868199,1587.59907,1607,7858,79,9282,68.19387,883,1879,2926,4271,7206,0.4617,-0.00233,0.00238,1.86331,17943,0.00072,0.25226,14401,14401,0.92976,0.37866,12062,0.31716,5727,0.15059,4806,0.12637,3698,0.09724,3022,0.07946,1515,0.03984,0.2603,,,,MMETSP0098,SRR1296996
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1453.nt.fa.fixed.fa,10303,150,6302,9006938,844.52344,1756,3513,0,5137,74.92941,474,1139,1668,2260,3312,0.60328,-0.00286,-0.00437,2.01695,7615,0.00085,0.15332,8285,8285,0.80413,0.60714,7860,0.57599,3854,0.28243,3605,0.26418,2985,0.21875,2465,0.18064,1143,0.08376,0.31585,,,,MMETSP1453,SRR1300529
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1061.nt.fa.fixed.fa,20080,150,17050,25055163,1220.22784,3205,8915,17,10556,71.71637,809,1660,2392,3380,5678,0.49956,-0.0009,-0.00212,2.01136,63026,0.00252,0.20411,17451,17451,0.86907,0.58271,16502,0.55102,8115,0.27097,7771,0.25948,6669,0.22269,5859,0.19564,3430,0.11453,0.32385,,,,MMETSP1061,SRR1300394
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1335.nt.fa.fixed.fa,16311,150,7250,12107084,718.21317,2251,4140,0,8252,82.48125,421,800,1150,1605,2666,0.64627,-0.00148,0.00085,2.41533,26268,0.00217,0.13418,14373,14373,0.88118,0.57045,13956,0.5539,6883,0.27318,6587,0.26143,5471,0.21714,4299,0.17062,1495,0.05933,0.31097,,,,MMETSP1335,SRR1300372
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0296.nt.fa.fixed.fa,27458,150,10220,19092708,671.17733,3830,6150,1,10918,74.01917,355,740,1132,1637,2979,0.52107,-0.00261,0.00312,1.91798,98187,0.00514,0.13137,25004,25004,0.91063,0.60287,23576,0.56844,11634,0.28051,10942,0.26382,8750,0.21097,7047,0.16991,3697,0.08914,0.31398,,,,MMETSP0296,SRR1296916
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1396.nt.fa.fixed.fa,24460,150,12912,19140207,752.55654,4250,6745,6,4213,37.25046,403,937,1403,2030,3788,0.43228,-0.00607,-0.00281,1.65723,28255,0.00148,0.14364,20808,20808,0.8507,0.53036,19032,0.48509,9532,0.24295,8322,0.21211,6499,0.16565,5590,0.14248,3750,0.09558,0.30588,,,,MMETSP1396,SRR1300460
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0095.nt.fa.fixed.fa,81833,150,7854,79661177,956.21561,8170,33628,0,56025,89.41171,597,1047,1425,1881,2820,0.66151,-0.00116,0.00071,2.03149,154446,0.00194,0.16648,72418,72418,0.88495,0.68182,54828,0.51621,30359,0.28583,28999,0.27303,24922,0.23464,21052,0.19821,10214,0.09617,0.37842,,,,MMETSP0095,SRR1296896
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0095.nt.fa.fixed.fa,81833,150,7854,79661177,956.21561,8170,33628,0,56025,89.41171,597,1047,1425,1881,2820,0.66151,-0.00116,0.00071,2.03149,154446,0.00194,0.16648,41,41,0.0005,0.00117,29,0.00083,10,0.00028,5,0.00014,4,0.00011,3,9e-05,3,9e-05,0.00018,,,,MMETSP1063,SRR1300273
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0962.nt.fa.fixed.fa,4941,150,8319,3427122,671.79539,621,1193,0,2592,83.38357,405,758,1032,1334,1973,0.62998,-0.00174,0.00923,2.31203,9654,0.00282,0.13118,4513,4513,0.91338,0.46728,4328,0.44813,2192,0.22696,2041,0.21133,1764,0.18265,1599,0.16556,1234,0.12777,0.29969,,,,MMETSP0962,SRR1300410
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0802.nt.fa.fixed.fa,12757,150,24700,26242046,2047.46312,707,8750,98,10541,74.11234,1152,2069,3002,4250,7252,0.60382,0.00018,0.00253,2.42136,25009,0.00095,0.28768,12084,12084,0.94724,0.93522,8553,0.66195,4830,0.37381,4599,0.35593,4126,0.31933,3704,0.28667,2075,0.16059,0.44463,,,,MMETSP0802,SRR1296697
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0970.nt.fa.fixed.fa,29310,150,14747,40860368,1381.039,2215,15735,24,21175,78.42529,801,1429,2057,2972,4889,0.55911,0.00128,0.00264,2.03771,133479,0.00327,0.23253,27305,27305,0.93159,0.89801,16843,0.55394,10097,0.33207,9252,0.30428,7727,0.25413,6620,0.21772,3268,0.10748,0.44102,,,,MMETSP0970,SRR1300225
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1436.nt.fa.fixed.fa,42240,150,11845,21304257,468.79995,8641,4905,1,14041,89.23328,269,530,856,1322,3059,0.63465,-0.00535,0.00185,2.05205,92076,0.00432,0.09805,34454,34454,0.81567,0.33988,33100,0.32652,15291,0.15084,14116,0.13925,12071,0.11908,10989,0.1084,8182,0.08071,0.18512,,,,MMETSP1436,SRR1300512
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1090.nt.fa.fixed.fa,25340,150,14512,19239318,735.45142,3496,6538,10,13172,83.84149,406,822,1199,1738,3170,0.67597,-0.00305,0.0046,2.33888,41150,0.00214,0.12962,23335,23335,0.92088,0.6233,21856,0.58379,10735,0.28674,10138,0.27079,8353,0.22312,6739,0.18,3399,0.09079,0.31564,,,,MMETSP1090,SRR1300423
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1380.nt.fa.fixed.fa,18819,150,8987,14801075,764.61061,2382,5385,0,7514,63.22687,420,863,1245,1731,2853,0.395,0.00068,0.00634,1.36327,36385,0.00246,0.1448,17410,17410,0.92513,0.48136,16189,0.44761,8202,0.22678,7367,0.20369,6192,0.1712,5604,0.15494,4615,0.1276,0.30541,,,,MMETSP1380,SRR1300459
