assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff,SampleName,Run
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0933.nt.fa.fixed.fa,8641,150,24652,20677559,2388.05636,242,6686,78,7657,71.15392,1281,2315,3274,4599,7941,0.4869,0.0027199999999999998,0.0037,2.54331,14419,0.0007,0.32875,8411,8411,0.9733799999999999,0.9076299999999999,5593,0.60354,3328,0.35912,3181,0.34326,2902,0.31315,2680,0.2892,1586,0.17114000000000001,0.41212,,,,MMETSP0933,MMETSP0933
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1126.nt.fa.fixed.fa,17827,150,15788,27498776,1533.9850800000002,886,10853,26,12094,61.56703,899,1512,2149,3027,5089,0.54788,-0.0010199999999999999,0.0014,1.78767,31851,0.00116,0.24655,16872,16872,0.9464299999999999,0.56345,12883,0.43023999999999996,7169,0.23940999999999998,6749,0.22539,5954,0.19884000000000002,5338,0.17827,2887,0.09641,0.34799,,,,MMETSP1126,MMETSP1126
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1165.nt.fa.fixed.fa,13901,150,17595,13425296,948.13172,1412,4929,15,8562,83.76869,519,1019,1508,2132,4091,0.6573899999999999,0.0018899999999999998,0.00183,2.27033,32309,0.0024100000000000002,0.15175999999999998,12902,12902,0.9281299999999999,0.52827,12447,0.50964,6192,0.25353000000000003,5886,0.24100000000000002,4910,0.20104,3982,0.16304000000000002,1878,0.07689,0.297,,,,MMETSP1165,MMETSP1165
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1057.nt.fa.fixed.fa,21757,150,23252,29786206,1334.33387,4439,9731,68,11593,71.95522,916,1830,2763,4107,7377,0.44154,-0.0017800000000000001,0.00328,1.78302,54899,0.0018399999999999998,0.21821999999999997,16945,16945,0.77883,0.51526,15703,0.4775,7467,0.22705999999999998,6961,0.21166999999999997,5983,0.18193,5387,0.16380999999999998,3160,0.09609,0.26603000000000004,,,,MMETSP1057,MMETSP1057
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1390.nt.fa.fixed.fa,10209,150,19402,17269320,1680.35635,661,6195,34,7841,80.46273000000001,982,1774,2548,3630,5869,0.6035699999999999,-0.00148,0.00175,2.41833,14886,0.00086,0.25225,9677,9677,0.94789,0.67155,9363,0.64976,4557,0.31624,4451,0.30888000000000004,4128,0.28647,3757,0.26072,2133,0.14802,0.34861,,,,MMETSP1390,MMETSP1390
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1418.nt.fa.fixed.fa,18145,150,15676,25571348,1390.04365,2019,9590,20,11851,80.09345,888,1563,2283,3309,5504,0.47253,-0.0001,0.0018899999999999998,1.9316799999999998,53572,0.0021,0.23492,16626,16626,0.9162899999999999,0.51899,15739,0.49131,7836,0.24461,7334,0.22894,6411,0.20012,5679,0.17727,3197,0.0998,0.30104000000000003,,,,MMETSP1418,MMETSP1418
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0754.nt.fa.fixed.fa,32161,150,20442,51138522,1575.86449,2659,19211,31,22058,70.79776,951,1663,2365,3395,5445,0.38038,0.0018399999999999998,0.00299,1.71767,112465,0.0022,0.24683000000000002,29225,29225,0.90871,0.8350200000000001,17601,0.5029,10745,0.30701,10132,0.28949,8781,0.25089,7632,0.21806,4110,0.11742999999999999,0.40574,,,,MMETSP0754,MMETSP0754
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1394.nt.fa.fixed.fa,15711,150,13388,18795382,1179.39164,1536,7381,4,10024,78.42627,718,1298,1862,2646,4231,0.42315,-0.0030399999999999997,-0.00223,1.73268,43597,0.00232,0.20786999999999997,14887,14887,0.94755,0.50316,14108,0.47683000000000003,6916,0.23375,6471,0.21871,5622,0.19002,4951,0.16734000000000002,2751,0.09298,0.30889,,,,MMETSP1394,MMETSP1394
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1409.nt.fa.fixed.fa,18296,150,15809,25132442,1351.39315,2373,9425,18,11621,78.35166,882,1555,2276,3302,5491,0.47118999999999994,-0.00173,-0.00147,1.93228,45235,0.0018,0.23001999999999997,16949,16949,0.92638,0.5266,15714,0.48822,7698,0.23917,7216,0.2242,6260,0.19449,5501,0.17090999999999998,2808,0.08724,0.29307,,,,MMETSP1409,MMETSP1409
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0880.nt.fa.fixed.fa,18480,150,12742,26055023,1390.54778,2090,10028,5,12092,78.90479,907,1577,2262,3217,5151,0.47146000000000005,-0.0016600000000000002,5.9999999999999995e-05,1.9289599999999998,47829,0.0018399999999999998,0.23699,16836,16836,0.91104,0.5303,15990,0.50365,7892,0.24858000000000002,7415,0.23356,6583,0.20735,5903,0.18592999999999998,3195,0.10064,0.30844,,,,MMETSP0880,MMETSP0880
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1137.nt.fa.fixed.fa,20518,150,11705,23734735,1144.1765300000002,1489,10472,6,12890,64.80382,706,1205,1603,2105,3207,0.5858399999999999,-0.00151,-0.0003,2.37794,60499,0.00255,0.20422,19589,19589,0.9547200000000001,0.54432,13943,0.38743,7984,0.22185,7421,0.20621,6362,0.17678,5525,0.15352000000000002,3117,0.08661,0.32678,,,,MMETSP1137,MMETSP1137
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1010.nt.fa,22401,150,10584,21145359,917.8091599999999,3364,8220,1,10756,72.48982,541,1136,1628,2293,3888,0.42571000000000003,-0.007670000000000001,-0.0034,1.7702900000000001,43764,0.00207,0.17114000000000001,19900,19900,0.88835,0.52547,18326,0.48391000000000006,8923,0.23561999999999997,8328,0.2199,6962,0.18383,5961,0.1574,3178,0.08392000000000001,0.28003,,,,MMETSP1010,MMETSP1010
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0937.nt.fa,7703,150,21153,13685959,1771.19797,243,5003,23,6546,74.78226,945,1671,2445,3511,5969,0.55784,0.00063,0.00245,2.74154,14291,0.0010400000000000001,0.2709,7509,7509,0.97482,0.80838,5567,0.59931,3137,0.33771,3031,0.3263,2762,0.29734,2431,0.26171,1232,0.13263,0.40026999999999996,,,,MMETSP0937,MMETSP0937
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1080.nt.fa.fixed.fa,13429,150,16372,23777342,1763.30255,565,8586,39,11305,74.81338000000001,970,1753,2554,3542,5810,0.66481,-9e-05,0.00195,2.57452,50344,0.00212,0.23392,13116,13116,0.97669,0.8058,9315,0.57228,5277,0.3242,4964,0.30496999999999996,4266,0.26209,3674,0.22571999999999998,2001,0.12293,0.39816999999999997,,,,MMETSP1080,MMETSP1080
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0751.nt.fa.fixed.fa,27834,150,13890,44430729,1582.0652400000001,2298,17121,20,19737,74.63865,968,1647,2334,3305,5249,0.38321,-0.00041,0.00293,1.69045,95305,0.00215,0.25006999999999996,25060,25060,0.9003399999999999,0.88174,14890,0.52391,9171,0.32268,8604,0.30273,7553,0.26575,6618,0.23285999999999998,3408,0.11990999999999999,0.41373999999999994,,,,MMETSP0751,MMETSP0751
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1177.nt.fa.fixed.fa,23442,150,14195,23262707,964.30893,3803,8768,6,11015,71.22142,548,1278,1836,2632,4465,0.38104,-0.0011300000000000001,-8e-05,1.60084,74317,0.0031899999999999997,0.16949,21099,21099,0.90005,0.5794,19394,0.53258,9529,0.26168,9045,0.24839,7775,0.21350999999999998,6798,0.18667999999999998,4023,0.11048,0.31081,,,,MMETSP1177,MMETSP1177
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1039.nt.fa,21683,150,11734,29137731,1330.65014,1647,11905,3,15624,76.96493000000001,801,1377,1923,2659,4036,0.45828,-0.00037999999999999997,0.00234,1.77364,72037,0.00247,0.23446999999999998,20235,20235,0.93322,0.67273,14002,0.46551000000000003,8103,0.26939,7566,0.25154,6570,0.21841999999999998,5728,0.19043,2811,0.09345,0.36979,,,,MMETSP1039,MMETSP1039
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0753.nt.fa.fixed.fa,19380,150,9858,21570007,1085.02601,3138,8263,0,10159,75.78341999999999,709,1385,1985,2824,4638,0.38366,-0.00233,0.0018,1.69914,29982,0.00139,0.18683,16292,16292,0.8406600000000001,0.51178,15470,0.48596000000000006,7569,0.23776,7048,0.2214,6021,0.18914,5218,0.16391,2758,0.08664,0.28205,,,,MMETSP0753,MMETSP0753
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0698.nt.fa.fixed.fa,37290,150,17985,61821795,1645.81086,2603,23276,39,28369,75.11457,967,1656,2420,3495,5620,0.5219600000000001,0.00021,0.00121,2.0318400000000003,174246,0.00282,0.27405,34386,34386,0.92212,0.88594,19652,0.5063300000000001,12271,0.31616,11467,0.29544000000000004,10037,0.2586,8991,0.23165,5102,0.13145,0.42136999999999997,,,,MMETSP0698,MMETSP0698
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1082.nt.fa.fixed.fa,8892,150,20757,16891194,1883.6798199999998,823,5336,71,6656,74.55855,1086,2122,3130,4476,8123,0.6359199999999999,-0.00045999999999999996,0.004379999999999999,2.2804900000000004,13698,0.00081,0.25498000000000004,8080,8080,0.9086799999999999,0.62202,7836,0.60323,3863,0.29738000000000003,3735,0.28753,3365,0.25905,2975,0.22901999999999997,1748,0.13457,0.31583,,,,MMETSP1082,MMETSP1082
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0920.nt.fa.fixed.fa,20702,150,6580,16016152,742.88581,3700,6028,0,9584,73.15499,427,945,1385,1916,2830,0.45488999999999996,-0.00563,0.0003,1.76437,29814,0.00186,0.14892,17601,17601,0.85021,0.5284300000000001,16857,0.5060899999999999,8373,0.25138,7981,0.23961,6851,0.20569,5828,0.17497000000000001,3333,0.10007,0.28323000000000004,,,,MMETSP0920,MMETSP0920
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0295.nt.fa.fixed.fa,30129,150,16109,26130987,851.79571,2704,9476,3,15578,72.65741,487,874,1244,1752,3005,0.52751,-0.00082,0.0008,1.9169,78575,0.00301,0.1588,27992,27992,0.9290700000000001,0.61745,21543,0.4752,11814,0.26059,10982,0.24224,9155,0.20194,7805,0.17215999999999998,5093,0.11234000000000001,0.32554,,,,MMETSP0295,MMETSP0295
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0850.nt.fa.fixed.fa,15456,150,9952,18810492,1196.2128599999999,1858,7596,0,9081,67.40385,779,1415,1994,2704,3961,0.49527,-0.00427,-0.00201,2.0575900000000003,45222,0.0024,0.21194000000000002,14218,14218,0.9199,0.51367,13263,0.47917,6592,0.23815999999999998,6239,0.22541,5458,0.19719,4782,0.17277,2722,0.09834,0.31690999999999997,,,,MMETSP0850,MMETSP0850
